HOLEID,X,Y,Z,FORMATION
15,2843857,29979338,1652,1
15,2843857,29979338,1657,1
15,2843857,29979338,1662,1
15,2843857,29979338,1667,1
15,2843857,29979338,1672,1
15,2843857,29979338,1677,1
15,2843857,29979338,1682,1
15,2843857,29979338,1687,1
15,2843857,29979338,1692,1
15,2843857,29979338,1697,1
15,2843857,29979338,1702,1
15,2843857,29979338,1707,1
15,2843857,29979338,1712,1
16,2843857,29979408,1402,4
16,2843857,29979408,1407,4
16,2843857,29979408,1412,4
16,2843857,29979408,1417,4
16,2843857,29979408,1422,4
16,2843857,29979408,1427,4
16,2843857,29979408,1432,4
16,2843857,29979408,1437,4
16,2843857,29979408,1442,4
16,2843857,29979408,1447,4
16,2843857,29979408,1452,4
16,2843857,29979408,1457,3
16,2843857,29979408,1462,3
16,2843857,29979408,1467,3
16,2843857,29979408,1472,3
16,2843857,29979408,1477,3
16,2843857,29979408,1482,3
16,2843857,29979408,1487,3
16,2843857,29979408,1492,3
16,2843857,29979408,1497,3
16,2843857,29979408,1502,3
16,2843857,29979408,1507,3
16,2843857,29979408,1512,3
16,2843857,29979408,1517,3
16,2843857,29979408,1522,2
16,2843857,29979408,1527,2
16,2843857,29979408,1532,2
16,2843857,29979408,1537,3
16,2843857,29979408,1542,3
16,2843857,29979408,1547,2
16,2843857,29979408,1552,2
16,2843857,29979408,1557,2
16,2843857,29979408,1562,2
16,2843857,29979408,1567,2
16,2843857,29979408,1572,2
16,2843857,29979408,1577,2
16,2843857,29979408,1582,2
16,2843857,29979408,1587,2
16,2843857,29979408,1592,2
16,2843857,29979408,1597,2
16,2843857,29979408,1602,2
16,2843857,29979408,1607,2
16,2843857,29979408,1612,2
16,2843857,29979408,1617,2
16,2843857,29979408,1622,2
16,2843857,29979408,1627,2
16,2843857,29979408,1632,2
16,2843857,29979408,1637,2
16,2843857,29979408,1642,2
16,2843857,29979408,1647,2
16,2843857,29979408,1652,1
16,2843857,29979408,1657,3
16,2843857,29979408,1662,3
16,2843857,29979408,1667,3
16,2843857,29979408,1672,3
16,2843857,29979408,1677,1
16,2843857,29979408,1682,1
16,2843857,29979408,1687,1
16,2843857,29979408,1692,1
16,2843857,29979408,1697,1
16,2843857,29979408,1702,1
16,2843857,29979408,1707,1
16,2843857,29979408,1712,1
17,2843857,29979478,1402,4
17,2843857,29979478,1407,4
17,2843857,29979478,1412,4
17,2843857,29979478,1417,4
17,2843857,29979478,1422,4
17,2843857,29979478,1427,4
17,2843857,29979478,1432,4
17,2843857,29979478,1437,4
17,2843857,29979478,1442,4
17,2843857,29979478,1447,4
17,2843857,29979478,1452,4
17,2843857,29979478,1457,4
17,2843857,29979478,1462,4
17,2843857,29979478,1467,4
17,2843857,29979478,1472,4
17,2843857,29979478,1477,4
17,2843857,29979478,1482,4
17,2843857,29979478,1487,4
17,2843857,29979478,1492,4
17,2843857,29979478,1497,4
17,2843857,29979478,1502,4
17,2843857,29979478,1507,4
17,2843857,29979478,1512,4
17,2843857,29979478,1517,4
17,2843857,29979478,1522,4
17,2843857,29979478,1527,4
17,2843857,29979478,1532,4
17,2843857,29979478,1537,4
17,2843857,29979478,1542,4
17,2843857,29979478,1547,4
17,2843857,29979478,1552,4
17,2843857,29979478,1557,2
17,2843857,29979478,1562,2
17,2843857,29979478,1567,2
17,2843857,29979478,1572,2
17,2843857,29979478,1577,2
17,2843857,29979478,1582,2
17,2843857,29979478,1587,2
17,2843857,29979478,1592,2
17,2843857,29979478,1597,4
17,2843857,29979478,1602,4
17,2843857,29979478,1607,4
17,2843857,29979478,1612,2
17,2843857,29979478,1617,4
17,2843857,29979478,1622,4
17,2843857,29979478,1627,4
17,2843857,29979478,1632,4
17,2843857,29979478,1637,4
17,2843857,29979478,1642,1
17,2843857,29979478,1647,4
17,2843857,29979478,1652,3
17,2843857,29979478,1657,3
17,2843857,29979478,1662,4
17,2843857,29979478,1667,3
17,2843857,29979478,1672,1
17,2843857,29979478,1677,1
17,2843857,29979478,1682,1
17,2843857,29979478,1687,1
17,2843857,29979478,1692,1
17,2843857,29979478,1697,1
17,2843857,29979478,1702,1
17,2843857,29979478,1707,1
17,2843857,29979478,1712,1
18,2843857,29979548,1402,3
18,2843857,29979548,1407,4
18,2843857,29979548,1412,4
18,2843857,29979548,1417,4
18,2843857,29979548,1422,4
18,2843857,29979548,1427,4
18,2843857,29979548,1432,4
18,2843857,29979548,1437,4
18,2843857,29979548,1442,4
18,2843857,29979548,1447,4
18,2843857,29979548,1452,4
18,2843857,29979548,1457,4
18,2843857,29979548,1462,4
18,2843857,29979548,1467,4
18,2843857,29979548,1472,4
18,2843857,29979548,1477,4
18,2843857,29979548,1482,4
18,2843857,29979548,1487,4
18,2843857,29979548,1492,4
18,2843857,29979548,1497,4
18,2843857,29979548,1502,4
18,2843857,29979548,1507,4
18,2843857,29979548,1512,4
18,2843857,29979548,1517,4
18,2843857,29979548,1522,4
18,2843857,29979548,1527,4
18,2843857,29979548,1532,4
18,2843857,29979548,1537,4
18,2843857,29979548,1542,4
18,2843857,29979548,1547,4
18,2843857,29979548,1552,4
18,2843857,29979548,1557,4
18,2843857,29979548,1562,4
18,2843857,29979548,1567,4
18,2843857,29979548,1572,4
18,2843857,29979548,1577,4
18,2843857,29979548,1582,2
18,2843857,29979548,1587,2
18,2843857,29979548,1592,2
18,2843857,29979548,1597,2
18,2843857,29979548,1602,2
18,2843857,29979548,1607,2
18,2843857,29979548,1612,2
18,2843857,29979548,1617,2
18,2843857,29979548,1622,2
18,2843857,29979548,1627,2
18,2843857,29979548,1632,2
18,2843857,29979548,1637,2
18,2843857,29979548,1642,2
18,2843857,29979548,1647,2
18,2843857,29979548,1652,4
18,2843857,29979548,1657,4
18,2843857,29979548,1662,4
18,2843857,29979548,1667,4
18,2843857,29979548,1672,1
18,2843857,29979548,1677,1
18,2843857,29979548,1682,1
18,2843857,29979548,1687,1
18,2843857,29979548,1692,1
18,2843857,29979548,1697,1
18,2843857,29979548,1702,1
18,2843857,29979548,1707,1
18,2843857,29979548,1712,1
19,2843924,29978988,1402,4
19,2843924,29978988,1407,4
19,2843924,29978988,1412,4
19,2843924,29978988,1417,4
19,2843924,29978988,1422,4
19,2843924,29978988,1427,4
19,2843924,29978988,1432,4
19,2843924,29978988,1437,4
19,2843924,29978988,1442,4
19,2843924,29978988,1447,4
19,2843924,29978988,1452,4
19,2843924,29978988,1457,4
19,2843924,29978988,1462,4
19,2843924,29978988,1467,4
19,2843924,29978988,1472,4
19,2843924,29978988,1477,4
19,2843924,29978988,1482,4
19,2843924,29978988,1487,4
19,2843924,29978988,1492,4
19,2843924,29978988,1497,4
19,2843924,29978988,1502,4
19,2843924,29978988,1507,4
19,2843924,29978988,1512,4
19,2843924,29978988,1517,4
19,2843924,29978988,1522,4
19,2843924,29978988,1527,4
19,2843924,29978988,1532,4
19,2843924,29978988,1537,4
19,2843924,29978988,1542,4
19,2843924,29978988,1547,4
19,2843924,29978988,1552,4
19,2843924,29978988,1557,4
19,2843924,29978988,1562,4
19,2843924,29978988,1567,4
19,2843924,29978988,1572,4
19,2843924,29978988,1577,4
19,2843924,29978988,1582,4
19,2843924,29978988,1587,4
19,2843924,29978988,1592,4
19,2843924,29978988,1597,4
19,2843924,29978988,1602,4
19,2843924,29978988,1607,1
19,2843924,29978988,1612,3
19,2843924,29978988,1617,1
19,2843924,29978988,1622,1
19,2843924,29978988,1627,1
19,2843924,29978988,1632,1
19,2843924,29978988,1637,1
19,2843924,29978988,1642,1
19,2843924,29978988,1647,1
19,2843924,29978988,1652,1
19,2843924,29978988,1657,1
19,2843924,29978988,1662,1
19,2843924,29978988,1667,1
19,2843924,29978988,1672,1
19,2843924,29978988,1677,1
19,2843924,29978988,1682,1
19,2843924,29978988,1687,1
19,2843924,29978988,1692,1
19,2843924,29978988,1697,1
19,2843924,29978988,1702,1
19,2843924,29978988,1707,1
19,2843924,29978988,1712,1
20,2843924,29979058,1402,4
20,2843924,29979058,1407,4
20,2843924,29979058,1412,4
20,2843924,29979058,1417,4
20,2843924,29979058,1422,4
20,2843924,29979058,1427,4
20,2843924,29979058,1432,4
20,2843924,29979058,1437,4
20,2843924,29979058,1442,4
20,2843924,29979058,1447,4
20,2843924,29979058,1452,4
20,2843924,29979058,1457,4
20,2843924,29979058,1462,4
20,2843924,29979058,1467,4
20,2843924,29979058,1472,4
20,2843924,29979058,1477,4
20,2843924,29979058,1482,4
20,2843924,29979058,1487,4
20,2843924,29979058,1492,4
20,2843924,29979058,1497,4
20,2843924,29979058,1502,4
20,2843924,29979058,1507,4
20,2843924,29979058,1512,4
20,2843924,29979058,1517,4
20,2843924,29979058,1522,4
20,2843924,29979058,1527,4
20,2843924,29979058,1532,4
20,2843924,29979058,1537,4
20,2843924,29979058,1542,4
20,2843924,29979058,1547,4
20,2843924,29979058,1552,4
20,2843924,29979058,1557,4
20,2843924,29979058,1562,4
20,2843924,29979058,1567,4
20,2843924,29979058,1572,4
20,2843924,29979058,1577,4
20,2843924,29979058,1582,4
20,2843924,29979058,1587,4
20,2843924,29979058,1592,4
20,2843924,29979058,1597,4
20,2843924,29979058,1602,4
20,2843924,29979058,1607,4
20,2843924,29979058,1612,4
20,2843924,29979058,1617,4
20,2843924,29979058,1622,4
20,2843924,29979058,1627,4
20,2843924,29979058,1632,4
20,2843924,29979058,1637,4
20,2843924,29979058,1642,1
20,2843924,29979058,1647,1
20,2843924,29979058,1652,1
20,2843924,29979058,1657,1
20,2843924,29979058,1662,1
20,2843924,29979058,1667,1
20,2843924,29979058,1672,1
20,2843924,29979058,1677,1
20,2843924,29979058,1682,1
20,2843924,29979058,1687,1
20,2843924,29979058,1692,1
20,2843924,29979058,1697,1
20,2843924,29979058,1702,1
20,2843924,29979058,1707,1
20,2843924,29979058,1712,1
21,2843924,29979128,1402,4
21,2843924,29979128,1407,4
21,2843924,29979128,1412,4
21,2843924,29979128,1417,4
21,2843924,29979128,1422,4
21,2843924,29979128,1427,4
21,2843924,29979128,1432,4
21,2843924,29979128,1437,4
21,2843924,29979128,1442,4
21,2843924,29979128,1447,4
21,2843924,29979128,1452,4
21,2843924,29979128,1457,4
21,2843924,29979128,1462,4
21,2843924,29979128,1467,4
21,2843924,29979128,1472,4
21,2843924,29979128,1477,4
21,2843924,29979128,1482,4
21,2843924,29979128,1487,4
21,2843924,29979128,1492,4
21,2843924,29979128,1497,4
21,2843924,29979128,1502,4
21,2843924,29979128,1507,4
21,2843924,29979128,1512,4
21,2843924,29979128,1517,4
21,2843924,29979128,1522,4
21,2843924,29979128,1527,4
21,2843924,29979128,1532,4
21,2843924,29979128,1537,4
21,2843924,29979128,1542,4
21,2843924,29979128,1547,4
21,2843924,29979128,1552,4
21,2843924,29979128,1557,4
21,2843924,29979128,1562,4
21,2843924,29979128,1567,4
21,2843924,29979128,1572,4
21,2843924,29979128,1577,4
21,2843924,29979128,1582,4
21,2843924,29979128,1587,4
21,2843924,29979128,1592,4
21,2843924,29979128,1597,4
21,2843924,29979128,1602,4
21,2843924,29979128,1607,4
21,2843924,29979128,1612,2
21,2843924,29979128,1617,4
21,2843924,29979128,1622,3
21,2843924,29979128,1627,3
21,2843924,29979128,1632,3
21,2843924,29979128,1637,4
21,2843924,29979128,1642,1
21,2843924,29979128,1647,1
21,2843924,29979128,1652,1
21,2843924,29979128,1657,1
21,2843924,29979128,1662,1
21,2843924,29979128,1667,1
21,2843924,29979128,1672,1
21,2843924,29979128,1677,1
21,2843924,29979128,1682,1
21,2843924,29979128,1687,1
21,2843924,29979128,1692,1
21,2843924,29979128,1697,1
21,2843924,29979128,1702,1
21,2843924,29979128,1707,1
21,2843924,29979128,1712,1
22,2843924,29979198,1402,4
22,2843924,29979198,1407,4
22,2843924,29979198,1412,4
22,2843924,29979198,1417,2
22,2843924,29979198,1422,2
22,2843924,29979198,1427,2
22,2843924,29979198,1432,2
22,2843924,29979198,1437,2
22,2843924,29979198,1442,2
22,2843924,29979198,1447,4
22,2843924,29979198,1452,4
22,2843924,29979198,1457,4
22,2843924,29979198,1462,4
22,2843924,29979198,1467,4
22,2843924,29979198,1472,3
22,2843924,29979198,1477,3
22,2843924,29979198,1482,4
22,2843924,29979198,1487,3
22,2843924,29979198,1492,4
22,2843924,29979198,1497,4
22,2843924,29979198,1502,4
22,2843924,29979198,1507,4
22,2843924,29979198,1512,4
22,2843924,29979198,1517,4
22,2843924,29979198,1522,3
22,2843924,29979198,1527,3
22,2843924,29979198,1532,3
22,2843924,29979198,1537,3
22,2843924,29979198,1542,3
22,2843924,29979198,1547,3
22,2843924,29979198,1552,3
22,2843924,29979198,1557,3
22,2843924,29979198,1562,3
22,2843924,29979198,1567,2
22,2843924,29979198,1572,3
22,2843924,29979198,1577,2
22,2843924,29979198,1582,2
22,2843924,29979198,1587,2
22,2843924,29979198,1592,2
22,2843924,29979198,1597,2
22,2843924,29979198,1602,2
22,2843924,29979198,1607,2
22,2843924,29979198,1612,2
22,2843924,29979198,1617,2
22,2843924,29979198,1622,2
22,2843924,29979198,1627,2
22,2843924,29979198,1632,2
22,2843924,29979198,1637,2
22,2843924,29979198,1642,2
22,2843924,29979198,1647,4
22,2843924,29979198,1652,4
22,2843924,29979198,1657,4
22,2843924,29979198,1662,4
22,2843924,29979198,1667,4
22,2843924,29979198,1672,1
22,2843924,29979198,1677,1
22,2843924,29979198,1682,1
22,2843924,29979198,1687,1
22,2843924,29979198,1692,1
22,2843924,29979198,1697,1
22,2843924,29979198,1702,1
22,2843924,29979198,1707,1
22,2843924,29979198,1712,1
23,2843924,29979268,1402,3
23,2843924,29979268,1407,3
23,2843924,29979268,1412,3
23,2843924,29979268,1417,3
23,2843924,29979268,1422,3
23,2843924,29979268,1427,3
23,2843924,29979268,1432,3
23,2843924,29979268,1437,3
23,2843924,29979268,1442,3
23,2843924,29979268,1447,3
23,2843924,29979268,1452,3
23,2843924,29979268,1457,3
23,2843924,29979268,1462,3
23,2843924,29979268,1467,3
23,2843924,29979268,1472,3
23,2843924,29979268,1477,3
23,2843924,29979268,1482,3
23,2843924,29979268,1487,3
23,2843924,29979268,1492,3
23,2843924,29979268,1497,3
23,2843924,29979268,1502,3
23,2843924,29979268,1507,3
23,2843924,29979268,1512,3
23,2843924,29979268,1517,3
23,2843924,29979268,1522,3
23,2843924,29979268,1527,3
23,2843924,29979268,1532,3
23,2843924,29979268,1537,3
23,2843924,29979268,1542,3
23,2843924,29979268,1547,3
23,2843924,29979268,1552,3
23,2843924,29979268,1557,3
23,2843924,29979268,1562,3
23,2843924,29979268,1567,3
23,2843924,29979268,1572,3
23,2843924,29979268,1577,3
23,2843924,29979268,1582,3
23,2843924,29979268,1587,3
23,2843924,29979268,1592,3
23,2843924,29979268,1597,3
23,2843924,29979268,1602,3
23,2843924,29979268,1607,3
23,2843924,29979268,1612,3
23,2843924,29979268,1617,3
23,2843924,29979268,1622,3
23,2843924,29979268,1627,3
23,2843924,29979268,1632,3
23,2843924,29979268,1637,3
23,2843924,29979268,1642,3
23,2843924,29979268,1647,3
23,2843924,29979268,1652,3
23,2843924,29979268,1657,3
23,2843924,29979268,1662,1
23,2843924,29979268,1667,1
23,2843924,29979268,1672,1
23,2843924,29979268,1677,1
23,2843924,29979268,1682,1
23,2843924,29979268,1687,1
23,2843924,29979268,1692,1
23,2843924,29979268,1697,1
23,2843924,29979268,1702,1
23,2843924,29979268,1707,1
23,2843924,29979268,1712,1
24,2843924,29979338,1402,3
24,2843924,29979338,1407,3
24,2843924,29979338,1412,3
24,2843924,29979338,1417,3
24,2843924,29979338,1422,3
24,2843924,29979338,1427,3
24,2843924,29979338,1432,3
24,2843924,29979338,1437,3
24,2843924,29979338,1442,3
24,2843924,29979338,1447,3
24,2843924,29979338,1452,3
24,2843924,29979338,1457,3
24,2843924,29979338,1462,3
24,2843924,29979338,1467,3
24,2843924,29979338,1472,3
24,2843924,29979338,1477,3
24,2843924,29979338,1482,3
24,2843924,29979338,1487,3
24,2843924,29979338,1492,3
24,2843924,29979338,1497,3
24,2843924,29979338,1502,3
24,2843924,29979338,1507,3
24,2843924,29979338,1512,3
24,2843924,29979338,1517,3
24,2843924,29979338,1522,3
24,2843924,29979338,1527,3
24,2843924,29979338,1532,3
24,2843924,29979338,1537,3
24,2843924,29979338,1542,3
24,2843924,29979338,1547,3
24,2843924,29979338,1552,3
24,2843924,29979338,1557,3
24,2843924,29979338,1562,3
24,2843924,29979338,1567,3
24,2843924,29979338,1572,3
24,2843924,29979338,1577,3
24,2843924,29979338,1582,3
24,2843924,29979338,1587,3
24,2843924,29979338,1592,3
24,2843924,29979338,1597,3
24,2843924,29979338,1602,3
24,2843924,29979338,1607,3
24,2843924,29979338,1612,3
24,2843924,29979338,1617,3
24,2843924,29979338,1622,3
24,2843924,29979338,1627,3
24,2843924,29979338,1632,3
24,2843924,29979338,1637,3
24,2843924,29979338,1642,3
24,2843924,29979338,1647,3
24,2843924,29979338,1652,3
24,2843924,29979338,1657,3
24,2843924,29979338,1662,3
24,2843924,29979338,1667,3
24,2843924,29979338,1672,1
24,2843924,29979338,1677,1
24,2843924,29979338,1682,1
24,2843924,29979338,1687,1
24,2843924,29979338,1692,1
24,2843924,29979338,1697,1
24,2843924,29979338,1702,1
24,2843924,29979338,1707,1
24,2843924,29979338,1712,1
25,2843924,29979408,1402,3
25,2843924,29979408,1407,3
25,2843924,29979408,1412,3
25,2843924,29979408,1417,3
25,2843924,29979408,1422,3
25,2843924,29979408,1427,3
25,2843924,29979408,1432,3
25,2843924,29979408,1437,3
25,2843924,29979408,1442,2
25,2843924,29979408,1447,3
25,2843924,29979408,1452,3
25,2843924,29979408,1457,3
25,2843924,29979408,1462,3
25,2843924,29979408,1467,2
25,2843924,29979408,1472,2
25,2843924,29979408,1477,2
25,2843924,29979408,1482,2
25,2843924,29979408,1487,2
25,2843924,29979408,1492,2
25,2843924,29979408,1497,2
25,2843924,29979408,1502,2
25,2843924,29979408,1507,2
25,2843924,29979408,1512,2
25,2843924,29979408,1517,2
25,2843924,29979408,1522,2
25,2843924,29979408,1527,2
25,2843924,29979408,1532,3
25,2843924,29979408,1537,3
25,2843924,29979408,1542,2
25,2843924,29979408,1547,2
25,2843924,29979408,1552,2
25,2843924,29979408,1557,2
25,2843924,29979408,1562,2
25,2843924,29979408,1567,2
25,2843924,29979408,1572,2
25,2843924,29979408,1577,2
25,2843924,29979408,1582,3
25,2843924,29979408,1587,3
25,2843924,29979408,1592,3
25,2843924,29979408,1597,2
25,2843924,29979408,1602,3
25,2843924,29979408,1607,3
25,2843924,29979408,1612,3
25,2843924,29979408,1617,3
25,2843924,29979408,1622,2
25,2843924,29979408,1627,2
25,2843924,29979408,1632,2
25,2843924,29979408,1637,3
25,2843924,29979408,1642,2
25,2843924,29979408,1647,2
25,2843924,29979408,1652,2
25,2843924,29979408,1657,3
25,2843924,29979408,1662,2
25,2843924,29979408,1667,2
25,2843924,29979408,1672,2
25,2843924,29979408,1677,2
25,2843924,29979408,1682,2
25,2843924,29979408,1687,2
25,2843924,29979408,1692,2
25,2843924,29979408,1697,1
25,2843924,29979408,1702,1
25,2843924,29979408,1707,1
25,2843924,29979408,1712,1
26,2843924,29979478,1402,2
26,2843924,29979478,1407,2
26,2843924,29979478,1412,2
26,2843924,29979478,1417,2
26,2843924,29979478,1422,2
26,2843924,29979478,1427,2
26,2843924,29979478,1432,2
26,2843924,29979478,1437,2
26,2843924,29979478,1442,2
26,2843924,29979478,1447,2
26,2843924,29979478,1452,2
26,2843924,29979478,1457,2
26,2843924,29979478,1462,2
26,2843924,29979478,1467,2
26,2843924,29979478,1472,2
26,2843924,29979478,1477,2
26,2843924,29979478,1482,2
26,2843924,29979478,1487,2
26,2843924,29979478,1492,2
26,2843924,29979478,1497,2
26,2843924,29979478,1502,2
26,2843924,29979478,1507,2
26,2843924,29979478,1512,2
26,2843924,29979478,1517,2
26,2843924,29979478,1522,2
26,2843924,29979478,1527,2
26,2843924,29979478,1532,2
26,2843924,29979478,1537,2
26,2843924,29979478,1542,2
26,2843924,29979478,1547,2
26,2843924,29979478,1552,2
26,2843924,29979478,1557,2
26,2843924,29979478,1562,2
26,2843924,29979478,1567,2
26,2843924,29979478,1572,2
26,2843924,29979478,1577,2
26,2843924,29979478,1582,2
26,2843924,29979478,1587,2
26,2843924,29979478,1592,2
26,2843924,29979478,1597,2
26,2843924,29979478,1602,2
26,2843924,29979478,1607,2
26,2843924,29979478,1612,2
26,2843924,29979478,1617,2
26,2843924,29979478,1622,2
26,2843924,29979478,1627,2
26,2843924,29979478,1632,2
26,2843924,29979478,1637,2
26,2843924,29979478,1642,2
26,2843924,29979478,1647,2
26,2843924,29979478,1652,2
26,2843924,29979478,1657,2
26,2843924,29979478,1662,2
26,2843924,29979478,1667,2
26,2843924,29979478,1672,2
26,2843924,29979478,1677,2
26,2843924,29979478,1682,3
26,2843924,29979478,1687,3
26,2843924,29979478,1692,3
26,2843924,29979478,1697,1
26,2843924,29979478,1702,1
26,2843924,29979478,1707,1
26,2843924,29979478,1712,1
27,2843924,29979548,1402,3
27,2843924,29979548,1407,3
27,2843924,29979548,1412,3
27,2843924,29979548,1417,3
27,2843924,29979548,1422,3
27,2843924,29979548,1427,3
27,2843924,29979548,1432,3
27,2843924,29979548,1437,2
27,2843924,29979548,1442,3
27,2843924,29979548,1447,4
27,2843924,29979548,1452,4
27,2843924,29979548,1457,4
27,2843924,29979548,1462,2
27,2843924,29979548,1467,2
27,2843924,29979548,1472,2
27,2843924,29979548,1477,4
27,2843924,29979548,1482,4
27,2843924,29979548,1487,4
27,2843924,29979548,1492,2
27,2843924,29979548,1497,2
27,2843924,29979548,1502,2
27,2843924,29979548,1507,2
27,2843924,29979548,1512,2
27,2843924,29979548,1517,2
27,2843924,29979548,1522,2
27,2843924,29979548,1527,2
27,2843924,29979548,1532,4
27,2843924,29979548,1537,4
27,2843924,29979548,1542,4
27,2843924,29979548,1547,4
27,2843924,29979548,1552,4
27,2843924,29979548,1557,2
27,2843924,29979548,1562,2
27,2843924,29979548,1567,4
27,2843924,29979548,1572,4
27,2843924,29979548,1577,2
27,2843924,29979548,1582,2
27,2843924,29979548,1587,2
27,2843924,29979548,1592,2
27,2843924,29979548,1597,4
27,2843924,29979548,1602,2
27,2843924,29979548,1607,4
27,2843924,29979548,1612,4
27,2843924,29979548,1617,4
27,2843924,29979548,1622,2
27,2843924,29979548,1627,2
27,2843924,29979548,1632,1
27,2843924,29979548,1637,1
27,2843924,29979548,1642,1
27,2843924,29979548,1647,3
27,2843924,29979548,1652,3
27,2843924,29979548,1657,1
27,2843924,29979548,1662,1
27,2843924,29979548,1667,1
27,2843924,29979548,1672,1
27,2843924,29979548,1677,1
27,2843924,29979548,1682,1
27,2843924,29979548,1687,1
27,2843924,29979548,1692,1
27,2843924,29979548,1697,1
27,2843924,29979548,1702,1
27,2843924,29979548,1707,1
27,2843924,29979548,1712,1
28,2843991,29978988,1402,4
28,2843991,29978988,1407,4
28,2843991,29978988,1412,3
28,2843991,29978988,1417,4
28,2843991,29978988,1422,4
28,2843991,29978988,1427,3
28,2843991,29978988,1432,3
28,2843991,29978988,1437,3
28,2843991,29978988,1442,3
28,2843991,29978988,1447,4
28,2843991,29978988,1452,4
28,2843991,29978988,1457,4
28,2843991,29978988,1462,4
28,2843991,29978988,1467,4
28,2843991,29978988,1472,4
28,2843991,29978988,1477,4
28,2843991,29978988,1482,4
28,2843991,29978988,1487,4
28,2843991,29978988,1492,4
28,2843991,29978988,1497,3
28,2843991,29978988,1502,3
28,2843991,29978988,1507,3
28,2843991,29978988,1512,3
28,2843991,29978988,1517,3
28,2843991,29978988,1522,3
28,2843991,29978988,1527,3
28,2843991,29978988,1532,3
28,2843991,29978988,1537,3
28,2843991,29978988,1542,3
28,2843991,29978988,1547,3
28,2843991,29978988,1552,3
28,2843991,29978988,1557,3
28,2843991,29978988,1562,3
28,2843991,29978988,1567,3
28,2843991,29978988,1572,3
28,2843991,29978988,1577,3
28,2843991,29978988,1582,3
28,2843991,29978988,1587,3
28,2843991,29978988,1592,3
28,2843991,29978988,1597,3
28,2843991,29978988,1602,3
28,2843991,29978988,1607,3
28,2843991,29978988,1612,3
28,2843991,29978988,1617,3
28,2843991,29978988,1622,3
28,2843991,29978988,1627,3
28,2843991,29978988,1632,3
28,2843991,29978988,1637,1
28,2843991,29978988,1642,3
28,2843991,29978988,1647,1
28,2843991,29978988,1652,1
28,2843991,29978988,1657,1
28,2843991,29978988,1662,1
28,2843991,29978988,1667,1
28,2843991,29978988,1672,1
28,2843991,29978988,1677,1
28,2843991,29978988,1682,1
28,2843991,29978988,1687,1
28,2843991,29978988,1692,1
28,2843991,29978988,1697,1
28,2843991,29978988,1702,1
28,2843991,29978988,1707,1
28,2843991,29978988,1712,1
29,2843991,29979058,1402,3
29,2843991,29979058,1407,3
29,2843991,29979058,1412,3
29,2843991,29979058,1417,3
29,2843991,29979058,1422,3
29,2843991,29979058,1427,3
29,2843991,29979058,1432,3
29,2843991,29979058,1437,3
29,2843991,29979058,1442,3
29,2843991,29979058,1447,3
29,2843991,29979058,1452,3
29,2843991,29979058,1457,3
29,2843991,29979058,1462,3
29,2843991,29979058,1467,3
29,2843991,29979058,1472,3
29,2843991,29979058,1477,3
29,2843991,29979058,1482,3
29,2843991,29979058,1487,3
29,2843991,29979058,1492,3
29,2843991,29979058,1497,3
29,2843991,29979058,1502,3
29,2843991,29979058,1507,3
29,2843991,29979058,1512,3
29,2843991,29979058,1517,3
29,2843991,29979058,1522,3
29,2843991,29979058,1527,3
29,2843991,29979058,1532,3
29,2843991,29979058,1537,3
29,2843991,29979058,1542,3
29,2843991,29979058,1547,3
29,2843991,29979058,1552,3
29,2843991,29979058,1557,3
29,2843991,29979058,1562,3
29,2843991,29979058,1567,3
29,2843991,29979058,1572,3
29,2843991,29979058,1577,3
29,2843991,29979058,1582,3
29,2843991,29979058,1587,3
29,2843991,29979058,1592,3
29,2843991,29979058,1597,3
29,2843991,29979058,1602,3
29,2843991,29979058,1607,3
29,2843991,29979058,1612,3
29,2843991,29979058,1617,3
29,2843991,29979058,1622,3
29,2843991,29979058,1627,3
29,2843991,29979058,1632,3
29,2843991,29979058,1637,3
29,2843991,29979058,1642,3
29,2843991,29979058,1647,4
29,2843991,29979058,1652,4
29,2843991,29979058,1657,1
29,2843991,29979058,1662,1
29,2843991,29979058,1667,1
29,2843991,29979058,1672,1
29,2843991,29979058,1677,1
29,2843991,29979058,1682,1
29,2843991,29979058,1687,1
29,2843991,29979058,1692,1
29,2843991,29979058,1697,1
29,2843991,29979058,1702,1
29,2843991,29979058,1707,1
29,2843991,29979058,1712,1
30,2843991,29979128,1402,3
30,2843991,29979128,1407,3
30,2843991,29979128,1412,3
30,2843991,29979128,1417,3
30,2843991,29979128,1422,3
30,2843991,29979128,1427,3
30,2843991,29979128,1432,3
30,2843991,29979128,1437,3
30,2843991,29979128,1442,3
30,2843991,29979128,1447,3
30,2843991,29979128,1452,3
30,2843991,29979128,1457,3
30,2843991,29979128,1462,3
30,2843991,29979128,1467,3
30,2843991,29979128,1472,3
30,2843991,29979128,1477,3
30,2843991,29979128,1482,3
30,2843991,29979128,1487,3
30,2843991,29979128,1492,3
30,2843991,29979128,1497,3
30,2843991,29979128,1502,3
30,2843991,29979128,1507,3
30,2843991,29979128,1512,3
30,2843991,29979128,1517,3
30,2843991,29979128,1522,3
30,2843991,29979128,1527,3
30,2843991,29979128,1532,3
30,2843991,29979128,1537,3
30,2843991,29979128,1542,3
30,2843991,29979128,1547,3
30,2843991,29979128,1552,3
30,2843991,29979128,1557,3
30,2843991,29979128,1562,3
30,2843991,29979128,1567,3
30,2843991,29979128,1572,3
30,2843991,29979128,1577,3
30,2843991,29979128,1582,3
